Array List
First;Middle;Last;Remove
80529;56195;136;59853
79021;55278;111;56544
79557;53450;118;57189
84368;51808;101;58045
78101;52229;108;58838
92330;59754;336;64625
78207;51498;108;58219
79059;55848;77;57561
86167;60258;118;60018
80172;54817;121;75890
80829;53664;137;57667
81433;52106;130;60269
84584;50785;119;55796
114130;52471;91;57272
80346;51481;76;57105
80087;52538;78;57735
80369;54311;124;59108
78637;59801;125;63818
81739;53463;132;59096
82268;54473;452;64551
79615;54656;171;61723
80608;53294;70;58615
80535;54434;107;58445
97775;58142;107;63748
75308;49025;104;52617
80117;70711;103;57476
79815;52741;74;57018
95345;72259;94;55732
78349;53300;98;57442
78907;50568;60;58059
76937;50837;88;56365
75875;51207;86;55076
75381;53363;98;56680
117634;50694;93;56179
76102;48766;60;54611
73565;49234;107;53991
74823;50185;55;54311
89445;50309;74;53728
95088;68915;88;55042
74332;49776;79;54652
73421;71694;85;52765
73861;49742;59;53471
74998;51022;71;55079
73081;78206;96;54604
74562;49983;101;56318
75280;51854;61;56726
116511;57937;94;55030
73979;51380;102;55059
124528;68542;92;56072
74120;49414;57;54764
74381;50714;103;54101
75689;50836;95;54955
83064;57430;176;62307
82367;95770;127;60574
86365;52856;109;61317
79780;60186;350;61625
79978;55603;111;62221
76175;51708;89;60293
159133;117495;705;135171
77653;50846;127;57319
92157;69326;907;70804
78457;55506;59;59031
79653;53702;117;60558
81558;55936;149;59345
92380;63413;113;75055
81298;58480;85;60080
86400;91456;281;66034
88197;57405;136;61610
84850;57718;126;61935
82005;57789;189;64281
79697;51879;103;56840
183213;157272;3782;77863
85726;59418;130;62147
79060;53144;114;58920
86253;59745;171;63274
96529;54693;94;58097
84097;54111;97;69656
82234;63219;196;72518
88845;64443;260;104986
120360;84428;111;59608
92293;63198;118;62592
81255;55563;145;59117
83957;63427;117;65367
101471;59595;109;69849
81767;57986;161;63619
84833;56358;118;60478
83324;75288;146;60355
162175;60732;644;67550
81605;54395;122;60731
87771;54769;80;68862
84358;52751;171;59628
79922;83830;100;57088
83830;55065;124;61895
83312;54705;296;70889
81857;57432;72;60582
81193;51918;137;58907
81668;53929;119;61523
81298;55170;102;58878
79427;81086;72;59861
79860;52936;121;59033
81509;53780;169;59429
84888;55840;94;60856
80279;55467;126;61019
81082;64951;65;61628
82502;55986;107;62189
82401;56446;74;63477
78288;53041;112;58052
82113;57502;105;63443
79448;54571;100;57755
81253;55460;113;58870
80953;54598;117;58693
79428;83900;106;62468
78029;64503;238;68124
83749;57109;69;60564
80884;55649;135;60638
78837;53046;68;59335
80586;58596;117;63097
82722;57478;1006;64899
81500;58632;83;64291
83648;55880;185;65496
79005;57267;201;66511
88306;58605;141;63897
80937;53824;145;59630
81139;58647;110;59766
90226;114663;71;65864
98026;75791;131;78317
79320;52923;123;59664
81947;65550;113;61393
84474;60593;374;80879
77371;55384;128;60948
84542;54935;170;73437
92110;56595;72;63388
81156;58407;139;61315
82416;56716;108;64249
85685;75098;140;81953
82805;56976;186;60443
89170;68755;398;133122
87700;84973;114;59292
81923;61553;123;65713
81835;55785;95;61754
87468;60500;190;67121
81947;54467;104;63949
77145;60390;316;58795
81499;56390;153;60369
97006;83976;189;81861
82346;56048;174;61518
78364;72132;116;63014
85525;73658;125;70772
81648;58681;113;69756
80262;58115;101;61647
77595;72178;89;59124
83225;59603;297;67469
86351;60327;979;79626
79848;53318;91;58549
86877;61469;65;68841
84037;57272;97;61420
83045;96986;96;62403
91155;65167;78;70478
113685;163599;755;92918
78974;58420;86;61834
79893;55252;97;60461
79688;57784;110;63300
81070;59450;127;95803
79027;57675;93;62190
85089;66059;198;66821
79258;66026;109;62608
80166;55801;68;59931
80041;63974;107;63758
84052;55114;119;66624
81515;82441;92;63399
85315;58969;103;64254
82013;58168;98;64083
80088;58991;119;64422
81742;58349;100;65203
78979;55559;89;61128
77857;57610;105;61904
77225;55394;88;60953
76011;56665;114;60798
75533;54403;296;59860
105734;53999;62;59751
119900;55560;86;59560
75064;53830;84;59455
71632;75708;67;57560
89816;54295;883;66505
72238;52785;97;57663
72179;54625;82;58560
108485;62584;110;73631
79876;59081;135;69838
73286;55700;767;89211
77891;55108;121;61338
79818;58209;93;63446
115117;58622;101;61450
79540;58153;92;60201
77135;57527;98;62335
79944;58736;117;61542
86224;85111;96;64004
82158;76314;105;64936
76407;54800;109;60767
76693;57742;125;64330
79496;56145;71;63174
76275;57284;106;59867
78563;54130;94;59885
76896;54990;100;58921
78922;61076;105;64570
80910;64044;220;64417
75653;84414;90;61011
78558;58762;99;62718
77699;56427;112;62155
72349;69595;63;57737
98757;68201;97;60835
80818;59771;111;67057
74972;55929;109;60146
73404;51322;106;58465
181636;133854;160;66065
76889;57657;132;64220
95307;59197;84;86782
75644;66920;62;62006
75552;54199;91;59694
104357;73325;297;62973
71870;53970;101;57603
131400;51110;110;56459
74026;55256;59;110340
74964;64021;121;69195
73833;56253;103;60618
88767;51939;88;58243
73306;53378;99;60347
72501;51991;108;65346
77696;78255;94;63581
75484;84551;60;60365
73772;54981;108;61713
71896;52168;100;58220
73376;54690;62;59612
90070;106583;86;59364
72854;53819;61;59514
73301;55319;97;60296
72900;53209;85;58629
71661;53777;103;59247
73454;54401;65;59942
73533;54315;100;59724
73494;54667;82;69951
71240;76905;108;59303
72203;56569;72;60617
69995;51464;61;57755
72477;54153;60;59593
72702;55255;79;61352
86755;67748;65;58972
73816;55209;107;60342
73122;54649;89;60034
72859;54367;97;59595
71863;55488;93;60068
71376;53947;83;59233
72145;53566;88;59365
72396;54612;106;59818
72171;112123;211;142211
78214;63492;123;62843
74903;55993;64;61854
73692;54242;91;60073
71853;56239;106;91811
89140;53453;87;58710
142045;99985;97;78584
77933;56867;65;62165
93827;51287;89;57525
71849;54572;62;60298
75898;56956;84;63898
112270;50893;58;56037
94751;80132;220;101560
74627;81241;100;60324
74832;54778;62;62502
71536;52265;74;59612
88262;59880;120;72985
74719;120813;102;69845
77093;59891;108;64178
75839;55842;64;62632
76016;63641;333;62835
80143;60192;70;67429
71743;90310;98;86795
72296;53521;62;60562
107529;69184;61;57117
74253;55889;63;61712
88464;205545;548;84638
74939;57595;85;107699
79615;63669;91;62995
71783;52009;99;57988
74826;56398;109;74723
76421;58305;125;64686
85526;114393;88;64103
75388;59280;109;66110
79491;69108;201;75975
77552;57390;102;63880
77574;57717;66;65575
88239;57142;60;61662
84759;63040;187;65054
72409;55978;106;59204
75595;53920;103;59612
73710;57366;76;62774
86689;58454;63;64192
74619;57195;101;91482
80635;56333;58;61934
76883;79342;96;63135
72038;56123;97;60232
74091;57043;70;62182
95104;55553;119;61043
73848;56577;117;62399
79405;56670;96;61358
72616;55979;65;61418
74071;56192;89;62540
74176;55676;80;62013
72344;57268;101;61952
73595;66863;100;62485
68474;52275;70;58120
73114;56422;96;61824
69641;76940;93;61236
71535;56975;90;61447
107720;57403;82;77600
72794;72591;339;107849
73324;57265;84;62233
71809;56968;60;61653
112032;89105;222;62186
72583;55079;82;62296
103450;56561;87;62096
72020;57358;77;69755
79475;62804;116;68156
79268;65113;178;84477
76325;60531;150;66843
79029;103977;2073;80011
75465;58865;324;90560
78350;60946;104;67416
105827;80859;216;68429
83214;66638;146;68647
76987;65900;168;74890
232255;65527;114;68395
79795;64136;94;81079
80878;62869;75;68206
83980;57675;118;83349
79073;61715;83;66773
76103;57851;106;63487
84564;70708;413;90494
78842;87018;100;68288
84156;64630;734;100272
141476;117461;383;127471
87416;101809;190;71911
79616;62310;104;67212
74068;59779;89;66777
80485;62613;111;74881
80936;62167;177;70041
93572;62714;119;66430
76796;58454;207;64843
77248;61739;105;65767
81438;63840;114;69587
75953;57626;101;63535
88910;86632;100;83703
75815;62317;107;68819
79275;60560;68;68186
74856;60944;77;96129
78106;61041;110;65878
76295;61675;87;88139
85307;59130;73;64651
73764;57607;91;64025
91794;76857;75;63843
70232;53320;108;59996
73165;58634;62;63431
73421;60117;107;64382
75837;60761;81;67023
71434;58016;81;62826
95976;79484;329;104473
72351;78982;64;63395
72174;58868;66;63839
119246;57558;62;63657
72722;57037;106;84378
73354;58064;60;63833
73051;57231;79;62754
78292;57836;72;63300
72737;57643;61;63670
108674;78558;63;64161
71077;57114;90;63155
71373;55515;180;59935
106204;58664;91;63925
72154;58852;98;65157
91560;56756;86;63297
71564;59306;58;63788
72990;58006;97;81331
73046;57979;98;84577
73644;58507;63;64092
73344;57687;89;63064
72009;59928;63;63920
92606;56791;61;62237
71787;59521;93;63949
71875;59523;99;63955
85119;64162;113;65770
82977;118032;394;80249
78445;75852;132;84293
75672;59593;68;84161
77601;69152;117;76505
72567;57837;115;65649
71916;61197;181;87338
69974;57767;59;60228
76038;110373;122;115466
107094;56555;77;63160
74558;59827;103;66409
73463;58240;95;64277
71995;58033;86;100531
75417;60257;76;67894
82550;76685;56;66912
73434;60868;91;64112
76434;101676;68;68016
89952;60681;98;65715
75757;59681;64;64766
70016;94256;110;81292
73263;57198;119;62995
74086;61238;102;68228
76649;63716;71;70279
75309;77121;63;63341
77198;61942;98;67019
102476;68628;67;70706
76728;60452;116;65890
77215;64509;106;68306
76828;61149;87;85993
73694;59334;105;65409
85888;90531;165;76557
75404;71121;96;66102
75285;62266;69;67669
72837;59275;101;103688
71693;61546;101;65839
74652;100508;95;84350
76494;60307;91;71732
72991;56400;59;63053
96103;60038;85;67223
80073;60134;64;66078
74346;60171;91;65825
75556;61459;95;67844
69176;53556;108;60620
71414;101477;96;64325
72858;58661;96;66770
73620;60752;90;83205
69440;58034;95;62669
72613;60754;64;72721
73381;59905;90;65734
72663;61388;145;64899
71958;58506;60;63822
94605;82282;55;65410
73020;97925;64;83767
107350;57322;211;63810
72867;59611;60;65889
73397;60612;102;65987
72702;60588;93;66059
72365;58306;63;82216
72397;58813;61;65413
73420;60537;89;66105
72448;61202;85;66850
72977;59971;103;67437
71648;60819;67;64478
74045;60564;134;66886
93918;60005;61;65569
78974;59907;79;64383
73487;58948;101;65226
90064;60145;59;65172
75913;97305;979;70060
125301;79014;225;77275
77863;61562;123;68591
72905;60395;96;68086
75334;60524;103;68620
77876;70256;111;70988
78278;62820;105;69014
71226;60226;105;65441
74769;61933;2000;89952
106610;78474;134;82922
203049;138535;104;68002
76514;63546;97;69507
74616;61784;91;102798
72508;59637;91;66374
73160;61276;107;68090
75328;62800;94;69892
105425;81563;128;111799
75212;61445;101;68531
71725;58365;149;64597
75686;63936;61;67868
125727;66794;92;72770
75200;61756;118;69060
79326;65592;123;83271
95628;79227;98;68803
75882;62678;94;68196
80546;65542;87;72453
95637;69903;73;89587
123161;64739;68;100688
77398;61896;126;70538
77817;63473;94;70564
75806;97473;97;71743
121916;99236;135;70272
78494;67175;72;72404
139686;95125;96;83450
77113;84414;84;121478
89472;61947;64;68260
74509;79444;61;92822
76351;63500;93;68825
71180;58896;92;64083
75093;63168;92;69270
75194;63010;63;67599
73922;61159;66;67706
75757;71822;95;68892
73813;61610;109;67831
73158;96686;102;119263
73226;62231;59;67188
73380;61662;316;67658
71998;60347;125;65695
75542;61814;60;66087
71150;59025;95;66167
74711;68699;76;67495
74372;63033;65;85870
75631;63241;186;69720
72722;60658;82;66621
72597;67719;61;67143
81193;78954;66;83344
73533;62643;78;66718
74680;62306;81;69014
73024;60872;57;67415
71992;60693;110;66549
71150;62044;104;68061
73003;61102;74;67834
71506;60123;62;65727
72411;61172;60;67033
73638;80564;120;153779
74324;73358;96;69328
98439;70092;99;87877
77037;62267;95;70512
75403;63607;59;68911
107377;76931;346;250589
76652;68923;99;71465
79255;74894;111;77941
81589;66576;100;73817
77812;63793;116;85980
78652;64675;65;75710
80191;68914;83;91816
77054;65164;94;73784
78208;64966;96;73789
79820;65190;93;72945
78590;65655;106;74390
78291;69525;98;73715
74502;61966;65;68965
81033;66592;125;74465
89358;90449;64;94532
97716;88283;69;93163
97429;117193;489;110832
94361;88866;136;135804
96329;90181;117;104750
101407;108377;105;91515
91698;117388;98;87035
127699;110902;90;141076
130534;83973;83;99732
92639;112169;89;130017
77850;65238;115;74164
80517;63203;61;69962
72049;108097;61;70047
70521;59802;62;67312
72681;64574;101;92729
73942;63456;78;70076
74800;64348;95;70165
73980;65321;62;70702
73075;62466;83;69196
72242;64232;56;70077
72997;62511;56;69097
92708;87408;108;90328
98868;85641;77;89813
91981;86590;68;143243
92688;86061;61;95140
92558;85458;79;127800
91880;102426;86;121122
110073;106228;64;109279
130368;101468;91;86780
92583;86130;97;89295
93578;86546;73;89328
72167;62761;100;69053
72268;64295;101;70184
73313;63538;56;69713
92354;93887;75;85518
71835;64304;891;90609
73572;63635;95;70133
70198;61528;58;67638
73332;63250;57;69624
73296;63309;103;70086
75685;103093;156;92238
92348;90502;100;89598
95347;112203;161;152527
91180;83924;83;88146
133484;102888;100;91627
169533;148834;172;84369
109618;105637;146;150577
93896;136433;86;109340
93889;89435;62;91743
111268;91430;272;102754
95344;105478;105;124466
75214;64432;317;70177
83800;71820;172;82398
99465;63341;63;89030
75173;65694;61;71861
144690;173622;113;106681
110560;90562;81;87479
92731;87929;90;89662
91657;62550;94;77669
81236;69893;84;77651
81878;129728;57;80475
131368;91938;100;121373
85362;69320;89;76153
78953;70100;59;79359
93538;67568;59;80428
86346;103222;183;82064
79564;77144;72;98397
78282;67005;96;73243
78700;78019;64;75247
78119;68167;268;87356
123881;67377;96;74714
77185;67089;77;74180
75362;92404;94;88858
75265;65798;84;72637
75582;88066;100;73291
74335;69367;76;73961
105422;102843;88;67932
72307;63074;53;69809
74071;64670;58;71193
73077;63421;103;71282
71384;61855;89;68780
89861;88840;84;86807
73249;64385;107;71037
71822;83940;238;70039
71588;65263;56;71295
71585;63716;97;69537
68655;62015;80;67553
86552;64116;99;71813
73560;65006;87;72364
73261;83137;16423;71194
100690;115348;60;108063
73838;64669;98;71132
71771;155896;94;104812
69379;64014;101;69675
71409;64166;120;68396
77172;66050;121;73148
77011;67230;90;74444
76737;66663;87;73468
75030;66427;54;73242
103959;66147;78;73662
87507;71071;74;78994
85924;103649;135;74959
91141;82078;83;90322
82706;77256;75;83114
83395;75704;60;81180
79126;80674;244;90713
78757;76019;104;79275
94504;87429;111;83750
88883;77688;67;82856
86843;78130;93;82932
92470;106074;198;83903
85485;76913;65;79966
82771;75745;248;83167
77344;67349;104;75575
98850;100044;103;94797
95740;87974;100;90535
76309;74814;115;82754
125350;135968;109;114233
97129;94021;102;113320
77747;68949;67;76660
98192;113442;95;96899
94891;94524;60;105703
91520;69336;69;76283
103704;139871;104;114345
94270;91531;114;93516
76176;71518;64;75451
102327;98075;106;98697
100843;95236;105;95709
76559;69704;102;75267
95759;92490;87;94133
99406;93891;62;95926
78251;69483;92;77024
93684;90872;106;93385
98479;93443;109;112586
77654;70227;88;75198
96080;93847;100;99477
95786;92273;103;92046
74382;66880;101;71028
133142;111271;89;95647
99585;89904;98;92425
109934;79503;115;84889
93188;101435;104;108121
94595;92915;112;93855
72442;96749;118;74429
126733;97151;87;99332
95329;92609;83;96932
75675;71264;112;76618
120710;120579;1201;135275
96514;91955;107;96590
77846;66884;112;76149
96536;104460;130;98647
131328;122729;88;94468
92132;105285;66;77630
102755;110893;232;112436
101389;95493;94;131079
80278;73407;1577;114636
103264;97750;127;102826
101470;101324;112;104517
77498;74746;108;77371
108801;115601;135;108537
106778;99852;64;101437
79380;70541;59;78627
129111;106399;114;104494
100327;97474;98;100465
81045;74487;65;82287
105340;104465;145;105666
101198;114085;171;101350
79973;72664;91;80742
96679;94859;101;101046
103859;101758;67;102546
95572;93726;75;106924
103264;97012;103;98514
110118;93967;61;98392
113292;97037;108;98970
78353;71384;102;80227
128462;220802;334;133173
98991;90770;64;96081
95832;95679;89;117871
95261;92744;83;95524
101048;88669;112;90613
72612;67844;92;73233
97271;122771;60;97270
125140;108099;94;96316
92999;91321;87;93181
88451;87321;85;88202
93107;90991;56;93191
93754;91676;83;94988
74051;67355;104;74952
93683;91282;104;92575
125590;91086;57;147708
107328;89653;84;93214
97084;97230;158;115995
116947;117487;98;111515
84125;77105;108;82488
99729;91723;107;95263
98966;102410;76;102140
94709;93686;59;96899
116182;97164;74;101093
97703;97641;112;99871
95193;93283;61;98058
76971;69713;101;76942
98168;95116;104;98642
97119;95785;100;98773
107330;109971;202;138645
101488;96464;97;102216
118705;93837;59;109707
93945;73749;88;87620
102316;101530;86;103866
107136;97049;263;98789
116194;151284;481;184743
100156;97585;184;120890
98433;122331;320;101872
95376;93496;189;97501
75914;71151;170;77269
115479;108315;291;189255
94722;95006;164;97564
116900;96836;152;99617
90590;88889;169;113604
74925;70259;195;82379
357006;92034;233;101596
102057;102028;306;109938
99853;95906;172;132787
80514;74169;228;91980
98605;93377;249;99231
101762;114129;247;125372
76017;80055;407;79605
108041;96701;286;125252
100387;99790;166;99596
87813;91809;180;113052
93077;71611;160;78661
102552;103821;174;112571
93305;93379;160;98551
72979;68334;264;74681
94591;94524;298;96796
93826;93505;235;96308
93465;98997;154;95961
75019;69448;236;76783
129380;107317;161;94622
92130;91472;157;94475
70844;65507;162;72555
92204;91876;162;94020
101237;94567;153;95367
93133;93487;163;154390
70626;64682;314;81678
92587;177113;256;116003
93198;110513;219;137899
72815;67930;172;76283
92624;92301;148;95139
93771;91549;161;95367
92943;92452;150;96263
71851;104588;210;74962
92352;93166;151;95949
104646;112504;398;112721
80336;73721;350;79357
92313;93044;286;98504
198084;223670;1113;172023
98194;99591;237;123687
75055;70299;183;77094
95498;103597;229;109602
94135;93583;163;97385
76292;108597;147;114038
140983;102037;357;156204
98143;95563;311;148489
101304;106127;248;101852
103060;81147;545;88796
98726;98171;245;99388
97268;100236;220;102200
77197;74779;225;82519
96149;136059;263;98598
94279;94838;223;97161
95772;96582;362;103476
97810;98036;285;101153
91850;138806;353;139251
98519;101089;225;118187
97855;96339;184;101329
113639;96441;189;98355
103365;100632;165;107753
96317;95968;244;136196
94434;93460;164;138912
112827;112883;218;140538
94284;129789;229;115143
92680;95483;306;94917
94719;94185;166;98151
96995;70995;166;78896
93713;97323;209;118170
94974;96225;155;98730
92671;94537;141;95927
91886;94337;169;95612
92050;94453;165;96628
162529;172139;164;95554
130159;92610;157;96264
110646;161880;148;111880
92968;94871;156;95329
92991;94293;154;97411
92369;151343;217;111792
92957;94996;232;97200
91834;102623;157;96895
93082;94534;157;96874
93807;94952;254;97000
92804;94149;150;108676
71797;88194;215;93970
93306;94109;163;96785
91789;93374;226;96109
93234;94322;165;96883
93058;94892;156;97266
92439;95161;154;97034
91440;93010;170;95931
92277;93272;230;95956
