Texas Holdum
Cards;Chance
[Jack of Spades, 3 of Clubs, Jack of Spades, 3 of Clubs]0.0
[7 of Clubs, 7 of Hearts, 9 of Clubs, Queen of Clubs]39.0
[9 of Clubs, 4 of Spades, King of Hearts, 10 of Spades]35.0
[Queen of Clubs, Queen of Diamonds, 4 of Diamonds, 7 of Diamonds]65.0
[3 of Diamonds, 2 of Clubs, 10 of Clubs, Queen of Clubs]24.0
[10 of Clubs, King of Spades, Ace of Diamonds, 9 of Spades]36.0
[3 of Spades, King of Hearts, 5 of Clubs, Ace of Spades]31.0
[2 of Diamonds, 2 of Clubs, 8 of Clubs, 10 of Clubs]36.0
[2 of Clubs, 3 of Clubs, 9 of Hearts, 5 of Hearts]25.0
[2 of Clubs, 3 of Clubs, 10 of Clubs, 4 of Diamonds]42.0
[Ace of Hearts, King of Hearts, 4 of Spades, 7 of Hearts]57.99999999999999
[4 of Hearts, 4 of Diamonds, 10 of Clubs, 7 of Diamonds]67.0
[2 of Diamonds, Ace of Diamonds, 8 of Spades, 7 of Clubs]44.0
[10 of Hearts, 7 of Hearts, Jack of Clubs, 7 of Diamonds]42.0
[2 of Clubs, King of Spades, 7 of Diamonds, 8 of Hearts]46.0
[2 of Clubs, 4 of Hearts, 10 of Clubs, 10 of Diamonds]17.0
[4 of Diamonds, Queen of Diamonds, 5 of Diamonds, 2 of Clubs]48.0
[3 of Clubs, 9 of Spades, 8 of Clubs, 10 of Diamonds]31.0
[2 of Clubs, 9 of Diamonds, 7 of Diamonds, 2 of Hearts]32.0
[4 of Diamonds, Ace of Hearts, Queen of Spades, 6 of Diamonds]33.0
[2 of Clubs, 3 of Clubs, 10 of Clubs, 2 of Hearts]25.0
[4 of Hearts, 2 of Diamonds, 2 of Spades, Queen of Hearts]31.0
[4 of Hearts, 10 of Hearts, Jack of Hearts, Jack of Diamonds]30.0
[3 of Spades, King of Spades, 6 of Hearts, 8 of Spades]49.0
[Ace of Diamonds, 3 of Spades, 9 of Spades, 7 of Clubs]24.0
[10 of Spades, 8 of Diamonds, 4 of Hearts, Queen of Clubs]50.0
[5 of Clubs, 7 of Spades, 10 of Clubs, 2 of Diamonds]33.0
[2 of Hearts, 7 of Hearts, 5 of Clubs, Queen of Spades]38.0
[4 of Clubs, 6 of Diamonds, 4 of Hearts, 3 of Diamonds]33.0
[5 of Spades, 2 of Hearts, 4 of Spades, 8 of Clubs]22.0
[Jack of Hearts, 5 of Diamonds, 9 of Diamonds, King of Hearts]52.0
[8 of Diamonds, 5 of Diamonds, 6 of Diamonds, Queen of Spades]36.0
[3 of Clubs, 5 of Hearts, Jack of Hearts, King of Diamonds]25.0
[7 of Clubs, 8 of Hearts, 5 of Spades, 10 of Diamonds]40.0
[King of Diamonds, 6 of Diamonds, 7 of Hearts, Queen of Clubs]34.0
[5 of Hearts, 2 of Hearts, Ace of Clubs, 6 of Diamonds]47.0
[3 of Spades, King of Clubs, 10 of Clubs, Jack of Spades]28.999999999999996
[2 of Spades, 4 of Diamonds, 5 of Clubs, 5 of Hearts]21.0
[6 of Diamonds, 3 of Clubs, 7 of Clubs, Ace of Spades]46.0
[10 of Diamonds, 6 of Diamonds, 2 of Diamonds, 5 of Hearts]33.0
[Queen of Hearts, Queen of Spades, Queen of Clubs, Jack of Diamonds]62.0
[Queen of Hearts, 4 of Clubs, 5 of Hearts, 8 of Spades]47.0
[King of Hearts, 10 of Spades, Ace of Diamonds, Jack of Diamonds]26.0
[9 of Clubs, Jack of Clubs, 5 of Diamonds, 2 of Diamonds]47.0
[Ace of Clubs, 3 of Hearts, 6 of Hearts, 10 of Hearts]45.0
[Jack of Diamonds, 5 of Hearts, Queen of Diamonds, King of Diamonds]31.0
[King of Clubs, 10 of Diamonds, Jack of Diamonds, 3 of Hearts]49.0
[9 of Diamonds, 7 of Diamonds, 6 of Clubs, 8 of Hearts]49.0
[9 of Hearts, 5 of Diamonds, 10 of Spades, 6 of Hearts]51.0
[Jack of Diamonds, Ace of Diamonds, 7 of Spades, 4 of Diamonds]44.0
[King of Spades, 3 of Hearts, 3 of Diamonds, 6 of Diamonds]26.0
[King of Hearts, 4 of Spades, Queen of Hearts, 5 of Hearts]48.0
[2 of Hearts, 9 of Hearts, 4 of Spades, 10 of Diamonds]48.0
[10 of Clubs, 7 of Clubs, 3 of Diamonds, 8 of Hearts]34.0
[Ace of Spades, 3 of Hearts, Queen of Spades, Ace of Diamonds]20.0
[6 of Clubs, 4 of Diamonds, 5 of Diamonds, 9 of Hearts]28.999999999999996
[6 of Diamonds, 8 of Spades, 4 of Spades, King of Clubs]55.00000000000001
[5 of Diamonds, Jack of Spades, 4 of Clubs, 5 of Spades]31.0
[9 of Spades, 7 of Hearts, King of Spades, Queen of Clubs]38.0
[4 of Spades, 7 of Hearts, 3 of Diamonds, 8 of Hearts]47.0
[5 of Spades, 8 of Clubs, Jack of Clubs, 4 of Hearts]54.0
[9 of Diamonds, Ace of Hearts, Queen of Spades, 5 of Hearts]28.999999999999996
[6 of Diamonds, 8 of Spades, 8 of Clubs, 8 of Diamonds]14.000000000000002
[King of Diamonds, 3 of Clubs, Jack of Clubs, 7 of Hearts]28.999999999999996
[King of Clubs, 10 of Spades, 8 of Clubs, 2 of Diamonds]51.0
[2 of Spades, Queen of Hearts, 4 of Diamonds, 6 of Diamonds]48.0
[3 of Clubs, 9 of Diamonds, Jack of Clubs, 10 of Hearts]40.0
[2 of Diamonds, 8 of Hearts, 3 of Hearts, Queen of Spades]35.0
[Ace of Diamonds, 9 of Hearts, Jack of Hearts, King of Hearts]43.0
[2 of Spades, 8 of Spades, Jack of Hearts, 3 of Spades]39.0
[Queen of Clubs, 4 of Clubs, King of Hearts, Queen of Spades]24.0
[3 of Hearts, Queen of Spades, Jack of Clubs, Ace of Diamonds]34.0
[Ace of Clubs, 7 of Diamonds, 6 of Hearts, 10 of Spades]42.0
[Ace of Diamonds, 3 of Clubs, 6 of Diamonds, King of Clubs]46.0
[Queen of Diamonds, 10 of Diamonds, 7 of Hearts, 5 of Hearts]50.0
[5 of Clubs, 4 of Diamonds, Jack of Clubs, 6 of Spades]28.999999999999996
[8 of Spades, 10 of Spades, 3 of Clubs, 3 of Hearts]41.0
[2 of Clubs, 7 of Spades, 7 of Clubs, 10 of Spades]36.0
[6 of Clubs, 2 of Clubs, 9 of Diamonds, 10 of Spades]31.0
[Ace of Spades, 3 of Clubs, 9 of Diamonds, 10 of Spades]31.0
[6 of Spades, 2 of Clubs, 7 of Spades, 10 of Spades]34.0
[Queen of Diamonds, 8 of Spades, 2 of Hearts, 9 of Diamonds]35.0
[Ace of Clubs, Queen of Diamonds, Queen of Clubs, 2 of Diamonds]43.0
[5 of Hearts, 7 of Spades, 3 of Diamonds, 5 of Clubs]31.0
[2 of Clubs, 3 of Clubs, Queen of Clubs, 4 of Diamonds]25.0
[10 of Hearts, Queen of Diamonds, Queen of Clubs, 7 of Clubs]35.0
[2 of Hearts, 8 of Hearts, 5 of Clubs, 6 of Spades]47.0
[8 of Hearts, 2 of Diamonds, Queen of Clubs, Jack of Diamonds]44.0
[8 of Hearts, 8 of Clubs, 2 of Clubs, 4 of Hearts]66.0
[King of Diamonds, King of Clubs, 9 of Diamonds, 5 of Clubs]72.0
[Queen of Clubs, 8 of Diamonds, Jack of Clubs, 5 of Clubs]44.0
[5 of Hearts, 3 of Clubs, Queen of Clubs, Jack of Diamonds]22.0
[2 of Clubs, 3 of Clubs, Queen of Clubs, Queen of Diamonds]20.0
[2 of Clubs, 3 of Clubs, Queen of Clubs, King of Diamonds]33.0
[6 of Diamonds, Ace of Hearts, 5 of Spades, 7 of Hearts]25.0
[8 of Hearts, 10 of Diamonds, 10 of Clubs, 5 of Diamonds]32.0
[Queen of Spades, Queen of Diamonds, 10 of Diamonds, 2 of Spades]81.0
[King of Hearts, Queen of Hearts, King of Diamonds, 9 of Hearts]54.0
[10 of Diamonds, 7 of Spades, Queen of Diamonds, King of Diamonds]35.0
[3 of Clubs, 10 of Diamonds, Jack of Diamonds, 4 of Hearts]41.0
[3 of Clubs, 9 of Clubs, Jack of Hearts, 7 of Clubs]33.0
[Queen of Diamonds, 4 of Hearts, 7 of Spades, 9 of Hearts]43.0
[3 of Spades, King of Hearts, Queen of Clubs, 9 of Hearts]41.0
[2 of Clubs, Jack of Clubs, 10 of Spades, 10 of Hearts]33.0
[Queen of Hearts, Jack of Hearts, Queen of Clubs, Jack of Hearts]11.0
[2 of Diamonds, 7 of Hearts, Ace of Clubs, 6 of Diamonds]28.999999999999996
[2 of Clubs, 3 of Clubs, Queen of Clubs, King of Hearts]23.0
[2 of Clubs, 3 of Clubs, Queen of Clubs, Ace of Hearts]34.0
[Queen of Hearts, King of Spades, Ace of Clubs, 8 of Clubs]50.0
[6 of Clubs, Queen of Clubs, Jack of Diamonds, 4 of Hearts]46.0
[8 of Hearts, Queen of Hearts, 4 of Hearts, Queen of Diamonds]22.0
[8 of Spades, 10 of Clubs, Ace of Clubs, 7 of Spades]41.0
[Queen of Clubs, 9 of Spades, 7 of Diamonds, 5 of Clubs]47.0
[5 of Spades, 8 of Diamonds, 6 of Spades, 7 of Spades]30.0
[6 of Hearts, Ace of Clubs, Queen of Spades, 8 of Spades]49.0
[4 of Clubs, 5 of Clubs, 7 of Clubs, 9 of Spades]36.0
[10 of Spades, 10 of Clubs, 6 of Clubs, 6 of Diamonds]64.0
[Ace of Hearts, 5 of Hearts, Ace of Clubs, 2 of Diamonds]32.0
[7 of Diamonds, 6 of Clubs, 10 of Diamonds, 7 of Clubs]28.000000000000004
[6 of Hearts, Jack of Hearts, 6 of Diamonds, 2 of Hearts]41.0
[Ace of Spades, 9 of Clubs, 8 of Spades, Jack of Clubs]52.0
[King of Spades, 9 of Diamonds, 8 of Clubs, 9 of Clubs]28.000000000000004
[8 of Spades, 4 of Clubs, Queen of Clubs, 8 of Hearts]10.0
[3 of Spades, 7 of Diamonds, King of Clubs, King of Spades]28.000000000000004
[2 of Clubs, 3 of Clubs, King of Clubs, 8 of Diamonds]41.0
[2 of Clubs, 3 of Clubs, King of Clubs, 9 of Diamonds]35.0
[2 of Clubs, 3 of Clubs, King of Clubs, 10 of Diamonds]34.0
[Queen of Diamonds, 3 of Clubs, 4 of Hearts, 8 of Hearts]25.0
[2 of Clubs, 3 of Clubs, King of Clubs, Queen of Diamonds]31.0
[2 of Clubs, King of Spades, King of Clubs, 4 of Spades]42.0
[10 of Hearts, 7 of Hearts, 5 of Clubs, 2 of Diamonds]52.0
[Ace of Diamonds, Queen of Clubs, Jack of Hearts, 5 of Clubs]43.0
[9 of Diamonds, 6 of Diamonds, Ace of Spades, 8 of Spades]42.0
[2 of Clubs, 3 of Clubs, King of Clubs, 4 of Hearts]39.0
[2 of Clubs, 3 of Clubs, King of Clubs, 5 of Hearts]43.0
[5 of Hearts, 3 of Clubs, King of Clubs, 6 of Hearts]42.0
[Jack of Hearts, 10 of Spades, 4 of Hearts, 8 of Diamonds]60.0
[Jack of Hearts, Jack of Hearts, 7 of Diamonds, 8 of Hearts]70.0
[Queen of Clubs, 8 of Hearts, 2 of Hearts, 9 of Hearts]28.000000000000004
[King of Clubs, 6 of Clubs, 2 of Hearts, 10 of Clubs]57.99999999999999
[Queen of Hearts, 9 of Hearts, King of Hearts, Queen of Spades]23.0
[2 of Clubs, 3 of Clubs, King of Clubs, Queen of Hearts]32.0
[King of Clubs, King of Spades, 2 of Clubs, King of Hearts]87.0
[2 of Clubs, 3 of Clubs, King of Clubs, Ace of Hearts]30.0
[8 of Hearts, 7 of Hearts, Queen of Hearts, 2 of Clubs]60.0
[8 of Diamonds, 7 of Clubs, 4 of Diamonds, 3 of Spades]55.00000000000001
[4 of Clubs, 9 of Spades, 2 of Diamonds, 2 of Hearts]51.0
[9 of Clubs, 5 of Clubs, 3 of Diamonds, 5 of Spades]42.0
[2 of Clubs, 3 of Clubs, King of Clubs, 6 of Spades]24.0
[2 of Clubs, 3 of Clubs, King of Clubs, 7 of Spades]28.000000000000004
[8 of Hearts, 10 of Hearts, 5 of Clubs, 8 of Spades]48.0
[7 of Clubs, Ace of Clubs, 7 of Diamonds, 9 of Spades]36.0
[10 of Diamonds, Queen of Hearts, Queen of Clubs, 6 of Spades]42.0
[6 of Clubs, 3 of Spades, 2 of Hearts, Queen of Diamonds]37.0
[2 of Clubs, 5 of Diamonds, 8 of Hearts, 10 of Spades]20.0
[2 of Spades, 7 of Hearts, 6 of Clubs, 8 of Hearts]27.0
[6 of Spades, Ace of Hearts, Queen of Spades, Jack of Spades]21.0
[9 of Clubs, 10 of Clubs, 5 of Clubs, 6 of Diamonds]70.0
[6 of Diamonds, 3 of Clubs, 8 of Hearts, 2 of Hearts]35.0
[5 of Spades, 8 of Diamonds, Ace of Spades, King of Clubs]39.0
[6 of Spades, 10 of Hearts, 7 of Hearts, 9 of Hearts]33.0
[4 of Diamonds, 3 of Clubs, 6 of Diamonds, 7 of Spades]36.0
[King of Diamonds, 9 of Hearts, Queen of Clubs, 6 of Spades]34.0
[10 of Clubs, 4 of Clubs, 4 of Diamonds, 5 of Hearts]42.0
[2 of Diamonds, 9 of Hearts, 6 of Spades, Queen of Clubs]40.0
[3 of Hearts, 2 of Hearts, Ace of Clubs, 4 of Hearts]28.000000000000004
[5 of Spades, 2 of Spades, King of Spades, Queen of Diamonds]28.000000000000004
[3 of Diamonds, 10 of Hearts, 8 of Clubs, King of Diamonds]35.0
[Queen of Spades, 5 of Diamonds, 5 of Hearts, Jack of Hearts]34.0
[2 of Clubs, 3 of Clubs, 10 of Spades, 8 of Spades]22.0
[2 of Hearts, 2 of Spades, Ace of Clubs, 6 of Hearts]53.0
[Jack of Hearts, 3 of Spades, 5 of Diamonds, 4 of Hearts]37.0
[9 of Diamonds, 6 of Spades, 2 of Hearts, Ace of Spades]32.0
[2 of Clubs, 3 of Clubs, Ace of Clubs, 9 of Hearts]34.0
[King of Clubs, 2 of Hearts, Jack of Hearts, 10 of Hearts]54.0
[King of Spades, Queen of Diamonds, Ace of Clubs, Jack of Hearts]43.0
[5 of Spades, 4 of Hearts, Jack of Clubs, Queen of Hearts]28.000000000000004
[8 of Hearts, King of Hearts, Queen of Spades, 9 of Diamonds]42.0
[4 of Spades, 6 of Diamonds, 7 of Hearts, 9 of Spades]30.0
[2 of Clubs, Queen of Diamonds, Ace of Clubs, 2 of Spades]24.0
[3 of Hearts, Ace of Clubs, Ace of Clubs, 3 of Spades]3.0
[8 of Diamonds, 3 of Clubs, Ace of Spades, 9 of Spades]34.0
[2 of Diamonds, 7 of Diamonds, 3 of Hearts, Ace of Hearts]50.0
[2 of Clubs, 3 of Clubs, Ace of Clubs, 6 of Spades]41.0
[9 of Hearts, 7 of Diamonds, 7 of Hearts, King of Diamonds]21.0
[2 of Diamonds, 3 of Clubs, 8 of Spades, Ace of Clubs]22.0
[2 of Clubs, 3 of Clubs, Ace of Clubs, 9 of Spades]28.999999999999996
[5 of Hearts, 3 of Clubs, Ace of Clubs, Jack of Spades]31.0
[7 of Diamonds, 10 of Spades, 5 of Clubs, 9 of Spades]50.0
[Jack of Diamonds, Jack of Clubs, 10 of Clubs, 8 of Clubs]70.0
[7 of Clubs, 10 of Clubs, King of Hearts, 6 of Clubs]47.0
[2 of Clubs, 3 of Clubs, 2 of Diamonds, 6 of Diamonds]42.0
[2 of Clubs, 3 of Clubs, 2 of Diamonds, 7 of Diamonds]17.0
[Ace of Diamonds, 10 of Diamonds, King of Spades, 10 of Hearts]42.0
[Queen of Diamonds, 5 of Spades, 4 of Diamonds, 9 of Hearts]39.0
[3 of Clubs, 5 of Diamonds, 8 of Hearts, 3 of Clubs]22.0
[4 of Hearts, 7 of Diamonds, 5 of Clubs, Jack of Diamonds]35.0
[6 of Hearts, Ace of Clubs, 2 of Hearts, 5 of Diamonds]53.0
[2 of Clubs, 3 of Clubs, 2 of Diamonds, 8 of Clubs]41.0
[7 of Hearts, 2 of Hearts, 2 of Diamonds, Ace of Diamonds]31.0
[2 of Clubs, 3 of Clubs, 2 of Diamonds, 2 of Hearts]20.0
[3 of Spades, 7 of Spades, 3 of Hearts, Queen of Hearts]31.0
[2 of Clubs, 8 of Hearts, 2 of Diamonds, 2 of Hearts]9.0
[2 of Clubs, 3 of Clubs, 2 of Diamonds, 5 of Hearts]32.0
[8 of Clubs, 9 of Diamonds, Ace of Hearts, Jack of Diamonds]34.0
[2 of Clubs, Ace of Clubs, 4 of Spades, 2 of Clubs]36.0
[8 of Diamonds, 3 of Hearts, King of Diamonds, 2 of Hearts]43.0
[9 of Spades, 6 of Hearts, 8 of Clubs, Jack of Spades]39.0
[7 of Clubs, King of Clubs, 4 of Spades, 4 of Diamonds]33.0
[10 of Hearts, 3 of Diamonds, Ace of Diamonds, Queen of Diamonds]30.0
[10 of Hearts, Jack of Clubs, 6 of Spades, Queen of Hearts]56.00000000000001
[4 of Diamonds, Jack of Clubs, Ace of Hearts, King of Hearts]31.0
[5 of Hearts, 8 of Clubs, King of Clubs, Ace of Hearts]39.0
[9 of Diamonds, 2 of Spades, 4 of Clubs, 2 of Spades]30.0
[King of Diamonds, 5 of Spades, King of Clubs, 8 of Spades]33.0
[4 of Spades, 2 of Clubs, 9 of Clubs, 7 of Diamonds]28.999999999999996
[2 of Clubs, 3 of Clubs, 2 of Diamonds, 5 of Spades]27.0
[Ace of Clubs, 7 of Hearts, Jack of Spades, King of Hearts]36.0
[2 of Clubs, 3 of Clubs, 2 of Diamonds, 7 of Spades]25.0
[2 of Clubs, 3 of Clubs, 2 of Diamonds, 8 of Spades]25.0
[2 of Clubs, 3 of Clubs, 2 of Diamonds, 9 of Spades]31.0
[2 of Clubs, 3 of Clubs, 2 of Diamonds, 10 of Spades]21.0
[4 of Spades, 8 of Diamonds, Ace of Hearts, King of Hearts]37.0
[5 of Diamonds, 3 of Clubs, 3 of Diamonds, 5 of Diamonds]1.0
[2 of Clubs, 3 of Clubs, 3 of Diamonds, 6 of Diamonds]32.0
[6 of Diamonds, 3 of Clubs, 3 of Diamonds, 7 of Diamonds]31.0
[6 of Hearts, 2 of Clubs, Queen of Clubs, 5 of Clubs]28.000000000000004
[10 of Hearts, 4 of Spades, 6 of Clubs, Jack of Hearts]49.0
[Jack of Diamonds, 3 of Hearts, 9 of Diamonds, 8 of Clubs]38.0
[2 of Clubs, 8 of Hearts, 3 of Diamonds, Jack of Diamonds]39.0
[Jack of Hearts, 8 of Diamonds, 10 of Spades, Queen of Diamonds]32.0
[Ace of Hearts, Jack of Clubs, 8 of Clubs, 8 of Diamonds]52.0
[2 of Clubs, 3 of Clubs, 3 of Diamonds, Ace of Diamonds]32.0
[2 of Clubs, King of Spades, 2 of Spades, 10 of Hearts]19.0
[2 of Clubs, 3 of Clubs, 3 of Diamonds, 3 of Hearts]17.0
[2 of Hearts, Ace of Diamonds, Jack of Hearts, Queen of Hearts]43.0
[3 of Spades, King of Diamonds, 5 of Diamonds, 9 of Diamonds]42.0
[9 of Diamonds, 10 of Clubs, 3 of Hearts, 7 of Hearts]46.0
[5 of Diamonds, 4 of Diamonds, Queen of Diamonds, 3 of Spades]43.0
[2 of Clubs, 7 of Diamonds, 6 of Hearts, 8 of Hearts]30.0
[Jack of Hearts, 5 of Clubs, 9 of Diamonds, 9 of Hearts]24.0
[8 of Diamonds, 3 of Clubs, 8 of Diamonds, 10 of Hearts]12.0
[King of Clubs, Jack of Hearts, 6 of Clubs, Ace of Clubs]50.0
[2 of Clubs, 3 of Clubs, 3 of Diamonds, Queen of Hearts]25.0
[3 of Clubs, Ace of Clubs, 3 of Diamonds, King of Hearts]41.0
[7 of Hearts, King of Spades, 2 of Diamonds, 5 of Clubs]60.0
[2 of Clubs, 8 of Clubs, 3 of Diamonds, 2 of Spades]27.0
[Queen of Hearts, King of Diamonds, 4 of Hearts, 3 of Spades]57.99999999999999
[4 of Clubs, 8 of Spades, King of Hearts, Jack of Spades]19.0
[2 of Clubs, 3 of Clubs, 3 of Diamonds, 5 of Spades]35.0
[Ace of Diamonds, Jack of Diamonds, 8 of Diamonds, Queen of Spades]56.00000000000001
[5 of Clubs, Queen of Hearts, 3 of Diamonds, 7 of Spades]44.0
[4 of Spades, 3 of Clubs, 7 of Hearts, Jack of Diamonds]26.0
[8 of Clubs, 6 of Clubs, 2 of Diamonds, Jack of Clubs]51.0
[2 of Clubs, 7 of Hearts, 3 of Diamonds, 10 of Spades]37.0
[2 of Clubs, 3 of Clubs, 4 of Diamonds, 5 of Diamonds]32.0
[5 of Diamonds, 3 of Clubs, 4 of Diamonds, Queen of Spades]46.0
[Jack of Diamonds, 7 of Diamonds, Jack of Hearts, Ace of Spades]32.0
[9 of Diamonds, Jack of Diamonds, 8 of Spades, 4 of Clubs]67.0
[2 of Clubs, Queen of Clubs, Jack of Clubs, 6 of Diamonds]27.0
[2 of Clubs, 7 of Spades, 4 of Diamonds, 9 of Spades]32.0
[3 of Clubs, King of Diamonds, King of Spades, 8 of Diamonds]17.0
[9 of Diamonds, 3 of Clubs, 5 of Hearts, 5 of Spades]24.0
[King of Clubs, 3 of Clubs, 4 of Diamonds, King of Diamonds]25.0
[3 of Spades, 3 of Clubs, 4 of Diamonds, Ace of Diamonds]51.0
[2 of Clubs, 3 of Clubs, 4 of Diamonds, 2 of Hearts]34.0
[10 of Hearts, Queen of Hearts, 4 of Diamonds, 3 of Hearts]51.0
[2 of Clubs, 2 of Diamonds, 4 of Diamonds, 4 of Hearts]36.0
[2 of Clubs, 7 of Spades, 4 of Diamonds, 5 of Hearts]26.0
[2 of Clubs, 3 of Clubs, 4 of Diamonds, 6 of Hearts]42.0
[2 of Clubs, 3 of Clubs, King of Diamonds, 7 of Hearts]26.0
[8 of Hearts, 6 of Clubs, 2 of Hearts, Queen of Hearts]39.0
[2 of Clubs, 3 of Clubs, 4 of Diamonds, 9 of Hearts]28.000000000000004
[7 of Diamonds, 5 of Diamonds, 6 of Clubs, 7 of Clubs]16.0
[2 of Diamonds, 3 of Clubs, 6 of Clubs, 8 of Clubs]35.0
[2 of Hearts, 7 of Spades, 4 of Diamonds, Queen of Hearts]19.0
[9 of Spades, Jack of Spades, 3 of Clubs, King of Hearts]42.0
[2 of Clubs, 3 of Clubs, 4 of Diamonds, Ace of Hearts]36.0
[King of Clubs, Jack of Hearts, 9 of Clubs, 2 of Spades]42.0
[2 of Diamonds, 8 of Hearts, 4 of Diamonds, 3 of Spades]53.0
[Jack of Spades, Queen of Hearts, 3 of Diamonds, King of Hearts]38.0
[6 of Diamonds, 5 of Diamonds, 10 of Hearts, 5 of Spades]37.0
[3 of Diamonds, Jack of Diamonds, 3 of Clubs, 8 of Spades]30.0
[2 of Clubs, 4 of Diamonds, 3 of Clubs, 5 of Spades]21.0
[2 of Clubs, 3 of Clubs, 4 of Diamonds, 8 of Spades]43.0
[8 of Clubs, Queen of Spades, 2 of Clubs, 2 of Diamonds]47.0
[4 of Hearts, 6 of Clubs, 9 of Clubs, 4 of Diamonds]31.0
[2 of Clubs, Ace of Diamonds, King of Spades, Ace of Diamonds]16.0
[King of Spades, Ace of Hearts, 2 of Spades, 7 of Diamonds]51.0
[Ace of Diamonds, 5 of Hearts, 10 of Hearts, 9 of Clubs]40.0
[5 of Hearts, 6 of Hearts, 9 of Diamonds, 2 of Hearts]36.0
[2 of Spades, Jack of Clubs, 7 of Spades, Ace of Diamonds]26.0
[4 of Spades, 10 of Clubs, 6 of Hearts, 9 of Hearts]34.0
[2 of Spades, 7 of Hearts, Ace of Diamonds, Jack of Diamonds]32.0
[Ace of Diamonds, 6 of Hearts, 4 of Hearts, 8 of Clubs]51.0
[Queen of Clubs, 3 of Clubs, Ace of Spades, Jack of Clubs]47.0
[2 of Clubs, 3 of Clubs, 5 of Diamonds, 2 of Hearts]48.0
[6 of Clubs, King of Spades, 6 of Spades, Jack of Hearts]27.0
[2 of Hearts, 9 of Hearts, 8 of Hearts, 5 of Spades]37.0
[Ace of Diamonds, 10 of Clubs, 6 of Diamonds, 6 of Hearts]36.0
[8 of Clubs, 4 of Diamonds, 5 of Spades, 2 of Diamonds]48.0
[8 of Diamonds, Ace of Clubs, 2 of Hearts, Ace of Spades]27.0
[Jack of Spades, 5 of Hearts, 6 of Hearts, 10 of Hearts]35.0
[10 of Clubs, 6 of Hearts, 2 of Hearts, King of Clubs]35.0
[6 of Diamonds, Ace of Clubs, 5 of Diamonds, 10 of Hearts]57.99999999999999
[Ace of Diamonds, Jack of Hearts, 10 of Spades, 6 of Diamonds]43.0
[4 of Diamonds, 9 of Clubs, 8 of Clubs, 2 of Diamonds]43.0
[2 of Hearts, 10 of Diamonds, Ace of Spades, King of Hearts]34.0
[2 of Hearts, 6 of Hearts, 2 of Hearts, Jack of Spades]25.0
[3 of Hearts, 10 of Diamonds, 3 of Spades, 10 of Spades]2.0
[10 of Clubs, 5 of Clubs, 5 of Diamonds, 3 of Spades]23.0
[8 of Spades, 3 of Clubs, 5 of Diamonds, 7 of Hearts]30.0
[7 of Diamonds, 4 of Hearts, 10 of Clubs, 5 of Spades]31.0
[2 of Hearts, 9 of Hearts, King of Spades, 6 of Spades]35.0
[2 of Clubs, 3 of Clubs, 5 of Diamonds, 7 of Spades]31.0
[2 of Spades, 5 of Hearts, Queen of Hearts, 8 of Spades]34.0
[2 of Clubs, 3 of Clubs, 5 of Diamonds, 9 of Spades]41.0
[3 of Spades, King of Clubs, 5 of Diamonds, 10 of Spades]41.0
[3 of Diamonds, 10 of Clubs, 9 of Clubs, 7 of Diamonds]37.0
[2 of Clubs, 3 of Clubs, 6 of Diamonds, 8 of Diamonds]36.0
[4 of Diamonds, 7 of Clubs, 6 of Diamonds, 9 of Diamonds]27.0
[Jack of Diamonds, 7 of Diamonds, 3 of Hearts, 2 of Clubs]48.0
[2 of Clubs, 3 of Clubs, 6 of Diamonds, Jack of Diamonds]18.0
[2 of Clubs, 3 of Clubs, 6 of Diamonds, Queen of Diamonds]36.0
[2 of Clubs, 3 of Clubs, 6 of Diamonds, King of Diamonds]44.0
[2 of Clubs, 3 of Clubs, 6 of Diamonds, Ace of Diamonds]40.0
[Jack of Diamonds, 9 of Spades, Ace of Diamonds, 6 of Spades]46.0
[2 of Clubs, 3 of Clubs, 6 of Diamonds, 3 of Hearts]36.0
[Queen of Clubs, 8 of Clubs, Jack of Diamonds, 4 of Hearts]65.0
[2 of Clubs, 3 of Clubs, 6 of Diamonds, 5 of Hearts]43.0
[2 of Clubs, 4 of Hearts, 6 of Diamonds, 6 of Hearts]11.0
[6 of Clubs, 5 of Clubs, Queen of Clubs, 8 of Hearts]23.0
[5 of Spades, 4 of Spades, 8 of Clubs, King of Hearts]54.0
[3 of Hearts, 3 of Clubs, 6 of Diamonds, 9 of Hearts]42.0
[2 of Clubs, 10 of Hearts, 6 of Diamonds, Ace of Clubs]23.0
[9 of Diamonds, 7 of Hearts, 8 of Spades, 2 of Diamonds]52.0
[6 of Clubs, Jack of Clubs, 6 of Clubs, Queen of Hearts]24.0
[9 of Spades, 3 of Clubs, 6 of Diamonds, King of Hearts]39.0
[5 of Diamonds, 3 of Spades, Jack of Clubs, 2 of Hearts]33.0
[10 of Diamonds, 6 of Clubs, King of Diamonds, King of Clubs]33.0
[7 of Diamonds, 5 of Clubs, 6 of Diamonds, 3 of Spades]51.0
[2 of Clubs, 3 of Clubs, 6 of Diamonds, 4 of Spades]20.0
[2 of Clubs, 3 of Clubs, 6 of Diamonds, 5 of Spades]28.999999999999996
[2 of Clubs, 3 of Clubs, 6 of Diamonds, 6 of Spades]16.0
[3 of Spades, 6 of Clubs, 6 of Spades, 10 of Diamonds]20.0
[2 of Clubs, 3 of Clubs, 6 of Diamonds, 9 of Diamonds]28.999999999999996
