Size	Height Random	Height LogN
509000	49	18.95730613
509100	45	18.95758954
509200	47	18.95787289
509300	45	18.95815619
509400	48	18.95843943
509500	44	18.95872262
509600	47	18.95900575
509700	49	18.95928883
509800	53	18.95957185
509900	47	18.95985481
510000	49	18.96013772
510100	47	18.96042058
510200	44	18.96070337
510300	46	18.96098612
510400	46	18.9612688
510500	44	18.96155144
510600	48	18.96183401
510700	47	18.96211653
510800	45	18.962399
510900	48	18.96268141
511000	48	18.96296377
511100	51	18.96324607
511200	48	18.96352831
511300	46	18.9638105
511400	48	18.96409264
511500	46	18.96437471
511600	46	18.96465674
511700	44	18.96493871
511800	45	18.96522062
511900	48	18.96550248
512000	45	18.96578428
512100	45	18.96606603
512200	48	18.96634773
512300	45	18.96662937
512400	46	18.96691095
512500	47	18.96719248
512600	48	18.96747395
512700	46	18.96775537
512800	49	18.96803674
512900	45	18.96831805
513000	52	18.9685993
513100	46	18.9688805
513200	47	18.96916164
513300	46	18.96944273
513400	48	18.96972377
513500	44	18.97000475
513600	47	18.97028568
513700	48	18.97056655
513800	47	18.97084736
513900	54	18.97112813
514000	47	18.97140883
514100	46	18.97168949
514200	48	18.97197008
514300	48	18.97225063
514400	46	18.97253112
514500	49	18.97281155
514600	47	18.97309193
514700	47	18.97337226
514800	47	18.97365253
514900	45	18.97393274
515000	49	18.97421291
515100	47	18.97449301
515200	48	18.97477307
515300	52	18.97505307
515400	46	18.97533301
515500	47	18.9756129
515600	49	18.97589274
515700	46	18.97617252
515800	47	18.97645225
515900	46	18.97673192
516000	49	18.97701154
516100	48	18.97729111
516200	49	18.97757062
516300	53	18.97785007
516400	46	18.97812948
516500	48	18.97840882
516600	47	18.97868812
516700	48	18.97896736
516800	47	18.97924654
516900	48	18.97952568
517000	46	18.97980475
517100	49	18.98008378
517200	47	18.98036275
517300	47	18.98064167
517400	48	18.98092053
517500	45	18.98119934
517600	51	18.98147809
517700	48	18.98175679
517800	47	18.98203544
517900	46	18.98231403
518000	48	18.98259257
518100	48	18.98287106
518200	48	18.98314949
518300	50	18.98342787
518400	49	18.98370619
518500	49	18.98398446
518600	45	18.98426268
518700	49	18.98454084
518800	45	18.98481895
518900	45	18.98509701
519000	47	18.98537501
519100	47	18.98565296
519200	47	18.98593086
519300	45	18.9862087
519400	48	18.98648649
519500	48	18.98676422
519600	46	18.98704191
519700	45	18.98731953
519800	46	18.98759711
519900	48	18.98787463
520000	48	18.9881521
520100	47	18.98842951
520200	49	18.98870687
520300	45	18.98898418
520400	47	18.98926144
520500	48	18.98953864
520600	48	18.98981579
520700	51	18.99009288
520800	46	18.99036992
520900	44	18.99064691
521000	48	18.99092385
521100	48	18.99120073
521200	44	18.99147756
521300	45	18.99175433
521400	47	18.99203106
521500	47	18.99230773
521600	47	18.99258434
521700	45	18.99286091
521800	45	18.99313742
521900	46	18.99341388
522000	43	18.99369028
522100	43	18.99396663
522200	49	18.99424293
522300	46	18.99451918
522400	45	18.99479537
522500	44	18.99507151
522600	49	18.9953476
522700	47	18.99562363
522800	46	18.99589962
522900	46	18.99617554
523000	46	18.99645142
523100	45	18.99672724
523200	47	18.99700302
523300	47	18.99727873
523400	45	18.9975544
523500	48	18.99783001
523600	47	18.99810557
523700	47	18.99838108
523800	49	18.99865653
523900	46	18.99893194
524000	46	18.99920729
524100	46	18.99948258
524200	46	18.99975783
524300	51	19.00003302
524400	46	19.00030816
524500	47	19.00058325
524600	50	19.00085828
524700	49	19.00113326
524800	46	19.00140819
524900	46	19.00168307
525000	49	19.0019579
525100	45	19.00223267
525200	50	19.00250739
525300	48	19.00278206
525400	47	19.00305667
525500	46	19.00333124
525600	47	19.00360575
525700	45	19.00388021
525800	50	19.00415462
525900	46	19.00442897
526000	47	19.00470327
526100	45	19.00497752
526200	49	19.00525172
526300	52	19.00552587
526400	49	19.00579996
526500	50	19.00607401
526600	47	19.006348
526700	47	19.00662193
526800	46	19.00689582
526900	47	19.00716965
527000	48	19.00744344
527100	52	19.00771717
527200	48	19.00799084
527300	46	19.00826447
527400	48	19.00853805
527500	49	19.00881157
527600	46	19.00908504
527700	45	19.00935846
527800	53	19.00963183
527900	49	19.00990514
528000	47	19.0101784
528100	49	19.01045162
528200	52	19.01072478
528300	47	19.01099788
528400	48	19.01127094
528500	48	19.01154395
528600	49	19.0118169
528700	45	19.0120898
528800	47	19.01236265
528900	48	19.01263545
529000	46	19.0129082
529100	45	19.01318089
529200	50	19.01345354
529300	52	19.01372613
529400	49	19.01399867
529500	48	19.01427116
529600	46	19.0145436
529700	47	19.01481598
529800	45	19.01508832
529900	48	19.0153606
530000	47	19.01563283
530100	44	19.01590502
530200	49	19.01617714
530300	48	19.01644922
530400	47	19.01672125
530500	48	19.01699323
530600	46	19.01726515
530700	50	19.01753702
530800	47	19.01780885
530900	44	19.01808062
531000	49	19.01835234
531100	48	19.018624
531200	51	19.01889562
531300	45	19.01916719
531400	51	19.0194387
531500	45	19.01971017
531600	50	19.01998158
531700	52	19.02025294
531800	47	19.02052425
531900	43	19.02079551
532000	46	19.02106672
532100	47	19.02133788
532200	50	19.02160898
532300	48	19.02188004
532400	45	19.02215105
532500	50	19.022422
532600	49	19.0226929
532700	48	19.02296376
532800	47	19.02323456
532900	46	19.02350531
533000	45	19.02377601
533100	45	19.02404666
533200	47	19.02431725
533300	49	19.0245878
533400	49	19.0248583
533500	48	19.02512875
533600	45	19.02539914
533700	46	19.02566949
533800	46	19.02593978
533900	46	19.02621002
534000	47	19.02648022
534100	48	19.02675036
534200	50	19.02702045
534300	46	19.02729049
534400	47	19.02756048
534500	46	19.02783042
534600	47	19.02810031
534700	46	19.02837015
534800	46	19.02863994
534900	45	19.02890968
535000	49	19.02917937
535100	44	19.029449
535200	48	19.02971859
535300	50	19.02998813
535400	47	19.03025761
535500	47	19.03052705
535600	50	19.03079644
535700	50	19.03106577
535800	47	19.03133506
535900	46	19.03160429
536000	45	19.03187348
536100	44	19.03214261
536200	47	19.03241169
536300	53	19.03268073
536400	49	19.03294971
536500	48	19.03321865
536600	45	19.03348753
536700	49	19.03375636
536800	51	19.03402515
536900	49	19.03429388
537000	49	19.03456256
537100	48	19.0348312
537200	47	19.03509978
537300	48	19.03536831
537400	45	19.0356368
537500	48	19.03590523
537600	44	19.03617361
537700	47	19.03644195
537800	47	19.03671023
537900	48	19.03697846
538000	48	19.03724665
538100	44	19.03751478
538200	47	19.03778287
538300	48	19.0380509
538400	45	19.03831888
538500	48	19.03858682
538600	45	19.0388547
538700	50	19.03912254
538800	52	19.03939033
538900	48	19.03965806
539000	46	19.03992575
539100	44	19.04019338
539200	46	19.04046097
539300	49	19.04072851
539400	48	19.040996
539500	44	19.04126343
539600	50	19.04153082
539700	49	19.04179816
539800	49	19.04206545
539900	47	19.04233269
540000	46	19.04259988
540100	50	19.04286702
540200	48	19.04313411
540300	48	19.04340116
540400	49	19.04366815
540500	47	19.04393509
540600	55	19.04420199
540700	44	19.04446883
540800	46	19.04473563
540900	47	19.04500237
541000	51	19.04526907
541100	50	19.04553572
541200	50	19.04580231
541300	50	19.04606886
541400	46	19.04633536
541500	44	19.04660181
541600	49	19.04686821
541700	45	19.04713457
541800	47	19.04740087
541900	49	19.04766712
542000	47	19.04793333
542100	51	19.04819948
542200	45	19.04846559
542300	50	19.04873164
542400	52	19.04899765
542500	45	19.04926361
542600	46	19.04952952
542700	45	19.04979538
542800	50	19.0500612
542900	49	19.05032696
543000	53	19.05059267
543100	51	19.05085834
543200	46	19.05112395
543300	46	19.05138952
543400	44	19.05165504
543500	49	19.05192051
543600	49	19.05218593
543700	45	19.0524513
543800	50	19.05271663
543900	46	19.0529819
544000	47	19.05324713
544100	45	19.0535123
544200	52	19.05377743
544300	46	19.05404251
544400	50	19.05430754
544500	50	19.05457252
544600	45	19.05483746
544700	46	19.05510234
544800	51	19.05536718
544900	46	19.05563197
545000	51	19.0558967
545100	46	19.05616139
545200	44	19.05642604
545300	48	19.05669063
545400	47	19.05695517
545500	46	19.05721967
545600	52	19.05748412
545700	48	19.05774852
545800	48	19.05801287
545900	48	19.05827717
546000	44	19.05854143
546100	45	19.05880563
546200	47	19.05906979
546300	47	19.0593339
546400	46	19.05959796
546500	47	19.05986197
546600	49	19.06012593
546700	49	19.06038985
546800	50	19.06065372
546900	48	19.06091754
547000	48	19.06118131
547100	46	19.06144503
547200	46	19.0617087
547300	47	19.06197233
547400	45	19.06223591
547500	50	19.06249944
547600	48	19.06276292
547700	46	19.06302635
547800	47	19.06328974
547900	47	19.06355308
548000	47	19.06381637
548100	44	19.06407961
548200	47	19.0643428
548300	46	19.06460595
548400	44	19.06486905
548500	46	19.0651321
548600	47	19.0653951
548700	49	19.06565805
548800	48	19.06592096
548900	48	19.06618381
549000	50	19.06644662
549100	46	19.06670939
549200	47	19.0669721
549300	50	19.06723477
549400	49	19.06749738
549500	44	19.06775996
549600	47	19.06802248
549700	46	19.06828495
549800	52	19.06854738
549900	52	19.06880976
550000	50	19.06907209
550100	46	19.06933438
550200	49	19.06959661
550300	45	19.0698588
550400	46	19.07012094
550500	49	19.07038304
550600	47	19.07064508
550700	46	19.07090708
550800	50	19.07116903
550900	45	19.07143094
551000	46	19.07169279
551100	51	19.0719546
551200	50	19.07221636
551300	49	19.07247808
551400	48	19.07273974
551500	53	19.07300136
551600	47	19.07326293
551700	45	19.07352445
551800	44	19.07378593
551900	49	19.07404736
552000	45	19.07430874
552100	51	19.07457008
552200	50	19.07483136
552300	49	19.0750926
552400	50	19.07535379
552500	46	19.07561494
552600	48	19.07587604
552700	49	19.07613709
552800	52	19.07639809
552900	44	19.07665905
553000	47	19.07691995
553100	47	19.07718082
553200	48	19.07744163
553300	45	19.0777024
553400	47	19.07796312
553500	46	19.07822379
553600	48	19.07848442
553700	46	19.078745
553800	48	19.07900553
553900	50	19.07926601
554000	47	19.07952645
554100	44	19.07978684
554200	49	19.08004719
554300	45	19.08030748
554400	50	19.08056773
554500	51	19.08082793
554600	48	19.08108809
554700	51	19.0813482
554800	48	19.08160826
554900	49	19.08186828
555000	49	19.08212825
555100	49	19.08238817
555200	47	19.08264804
555300	47	19.08290787
555400	45	19.08316765
555500	50	19.08342739
555600	46	19.08368707
555700	48	19.08394671
555800	47	19.08420631
555900	47	19.08446586
556000	47	19.08472536
556100	48	19.08498481
556200	47	19.08524422
556300	45	19.08550358
556400	50	19.08576289
556500	51	19.08602216
556600	46	19.08628138
556700	49	19.08654056
556800	49	19.08679969
556900	48	19.08705877
557000	47	19.0873178
557100	47	19.08757679
557200	52	19.08783573
557300	46	19.08809463
557400	46	19.08835348
557500	47	19.08861228
557600	48	19.08887104
557700	47	19.08912975
557800	47	19.08938841
557900	49	19.08964703
558000	44	19.0899056
558100	47	19.09016412
558200	46	19.0904226
558300	50	19.09068103
558400	50	19.09093942
558500	48	19.09119776
558600	46	19.09145605
558700	48	19.09171429
558800	51	19.0919725
558900	44	19.09223065
559000	47	19.09248876
559100	46	19.09274682
559200	49	19.09300484
559300	46	19.0932628
559400	48	19.09352073
559500	45	19.09377861
559600	49	19.09403644
559700	47	19.09429422
559800	53	19.09455196
559900	48	19.09480965
560000	43	19.0950673
560100	51	19.0953249
560200	51	19.09558246
560300	59	19.09583997
560400	54	19.09609743
560500	49	19.09635485
560600	47	19.09661222
560700	47	19.09686954
560800	52	19.09712682
560900	48	19.09738406
561000	46	19.09764125
561100	50	19.09789839
561200	52	19.09815548
561300	49	19.09841253
561400	48	19.09866954
561500	50	19.0989265
561600	47	19.09918341
561700	46	19.09944028
561800	47	19.0996971
561900	49	19.09995387
562000	45	19.1002106
562100	48	19.10046729
562200	46	19.10072393
562300	51	19.10098052
562400	48	19.10123707
562500	50	19.10149357
562600	45	19.10175003
562700	50	19.10200644
562800	49	19.1022628
562900	49	19.10251912
563000	46	19.1027754
563100	50	19.10303163
563200	46	19.10328781
563300	49	19.10354395
563400	50	19.10380004
563500	47	19.10405608
563600	49	19.10431209
563700	46	19.10456804
563800	44	19.10482395
563900	49	19.10507982
564000	45	19.10533564
564100	45	19.10559141
564200	45	19.10584714
564300	49	19.10610282
564400	47	19.10635846
564500	48	19.10661406
564600	47	19.1068696
564700	45	19.10712511
564800	47	19.10738056
564900	49	19.10763598
565000	45	19.10789134
565100	46	19.10814666
565200	47	19.10840194
565300	49	19.10865717
565400	46	19.10891236
565500	46	19.1091675
565600	45	19.10942259
565700	46	19.10967765
565800	47	19.10993265
565900	51	19.11018761
566000	52	19.11044253
566100	45	19.1106974
566200	47	19.11095222
566300	46	19.111207
566400	49	19.11146174
566500	52	19.11171643
566600	46	19.11197108
566700	47	19.11222568
566800	47	19.11248023
566900	49	19.11273474
567000	49	19.11298921
567100	44	19.11324363
567200	50	19.11349801
567300	45	19.11375234
567400	46	19.11400663
567500	46	19.11426087
567600	46	19.11451506
567700	51	19.11476922
567800	45	19.11502332
567900	48	19.11527739
568000	49	19.1155314
568100	46	19.11578538
568200	47	19.11603931
568300	47	19.11629319
568400	48	19.11654703
568500	48	19.11680082
568600	48	19.11705457
568700	44	19.11730828
568800	48	19.11756194
568900	46	19.11781556
569000	47	19.11806913
569100	48	19.11832265
569200	48	19.11857614
569300	45	19.11882957
569400	44	19.11908297
569500	46	19.11933632
569600	47	19.11958962
569700	54	19.11984288
569800	46	19.1200961
569900	46	19.12034927
570000	49	19.12060239
570100	48	19.12085548
570200	47	19.12110851
570300	49	19.12136151
570400	51	19.12161446
570500	48	19.12186736
570600	46	19.12212022
570700	50	19.12237304
570800	45	19.12262581
570900	49	19.12287854
571000	46	19.12313122
571100	45	19.12338386
571200	47	19.12363645
571300	48	19.123889
571400	48	19.12414151
571500	50	19.12439397
571600	45	19.12464639
571700	48	19.12489876
571800	48	19.12515109
571900	49	19.12540338
572000	47	19.12565562
572100	48	19.12590782
572200	47	19.12615997
572300	48	19.12641208
572400	48	19.12666415
572500	48	19.12691617
572600	47	19.12716814
572700	47	19.12742008
572800	54	19.12767197
572900	47	19.12792381
573000	50	19.12817561
573100	50	19.12842737
573200	45	19.12867908
573300	47	19.12893075
573400	50	19.12918238
573500	45	19.12943396
573600	44	19.1296855
573700	47	19.12993699
573800	45	19.13018844
573900	51	19.13043985
574000	48	19.13069121
574100	47	19.13094253
574200	49	19.1311938
574300	48	19.13144504
574400	46	19.13169622
574500	51	19.13194737
574600	51	19.13219847
574700	49	19.13244952
574800	44	19.13270054
574900	45	19.13295151
575000	45	19.13320243
575100	52	19.13345331
575200	48	19.13370415
575300	50	19.13395494
575400	48	19.1342057
575500	49	19.1344564
575600	53	19.13470707
575700	49	19.13495769
575800	52	19.13520826
575900	49	19.1354588
576000	46	19.13570929
576100	49	19.13595973
576200	48	19.13621013
576300	45	19.13646049
576400	49	19.13671081
576500	47	19.13696108
576600	47	19.13721131
576700	48	19.1374615
576800	51	19.13771164
576900	47	19.13796174
577000	48	19.13821179
577100	45	19.13846181
577200	47	19.13871177
577300	47	19.1389617
577400	48	19.13921158
577500	50	19.13946142
577600	50	19.13971122
577700	49	19.13996097
577800	50	19.14021068
577900	47	19.14046034
578000	49	19.14070997
578100	47	19.14095955
578200	47	19.14120908
578300	52	19.14145858
578400	49	19.14170803
578500	50	19.14195743
578600	51	19.1422068
578700	46	19.14245612
578800	51	19.1427054
578900	46	19.14295463
579000	45	19.14320382
579100	45	19.14345297
579200	45	19.14370208
579300	48	19.14395114
579400	45	19.14420016
579500	48	19.14444914
579600	53	19.14469807
579700	48	19.14494696
579800	48	19.14519581
579900	51	19.14544461
580000	49	19.14569337
580100	50	19.14594209
580200	48	19.14619077
580300	44	19.1464394
580400	46	19.14668799
580500	49	19.14693654
580600	48	19.14718505
580700	55	19.14743351
580800	46	19.14768193
580900	50	19.1479303
581000	52	19.14817864
581100	44	19.14842693
581200	47	19.14867518
581300	49	19.14892338
581400	49	19.14917155
581500	48	19.14941967
581600	47	19.14966774
581700	44	19.14991578
581800	47	19.15016377
581900	48	19.15041172
582000	47	19.15065963
582100	48	19.15090749
582200	50	19.15115531
582300	45	19.15140309
582400	46	19.15165083
582500	46	19.15189852
582600	45	19.15214618
582700	51	19.15239379
582800	47	19.15264135
582900	46	19.15288888
583000	48	19.15313636
583100	47	19.1533838
583200	49	19.15363119
583300	47	19.15387855
583400	47	19.15412586
583500	50	19.15437313
583600	45	19.15462036
583700	45	19.15486754
583800	46	19.15511469
583900	48	19.15536179
584000	47	19.15560884
584100	46	19.15585586
584200	46	19.15610283
584300	52	19.15634976
584400	49	19.15659665
584500	50	19.1568435
584600	47	19.1570903
584700	51	19.15733707
584800	46	19.15758379
584900	48	19.15783046
585000	45	19.1580771
585100	46	19.15832369
585200	48	19.15857024
585300	53	19.15881675
585400	48	19.15906322
585500	49	19.15930965
585600	47	19.15955603
585700	48	19.15980237
585800	48	19.16004867
585900	50	19.16029492
586000	44	19.16054114
586100	49	19.16078731
586200	47	19.16103344
586300	48	19.16127953
586400	49	19.16152558
586500	45	19.16177158
586600	47	19.16201755
586700	47	19.16226347
586800	47	19.16250935
586900	47	19.16275518
587000	48	19.16300098
587100	51	19.16324673
587200	47	19.16349244
587300	47	19.16373811
587400	45	19.16398374
587500	49	19.16422933
587600	48	19.16447487
587700	49	19.16472037
587800	46	19.16496583
587900	47	19.16521125
588000	48	19.16545663
588100	50	19.16570196
588200	48	19.16594726
588300	48	19.16619251
588400	48	19.16643772
588500	47	19.16668289
588600	47	19.16692802
588700	46	19.1671731
588800	46	19.16741815
588900	45	19.16766315
589000	48	19.16790811
589100	46	19.16815303
589200	45	19.1683979
589300	47	19.16864274
589400	48	19.16888753
589500	45	19.16913229
589600	48	19.169377
589700	49	19.16962167
589800	47	19.1698663
589900	47	19.17011088
590000	44	19.17035543
590100	50	19.17059993
590200	46	19.1708444
590300	49	19.17108882
590400	49	19.1713332
590500	45	19.17157753
590600	52	19.17182183
590700	51	19.17206609
590800	48	19.1723103
590900	46	19.17255447
591000	50	19.1727986
591100	47	19.1730427
591200	48	19.17328674
591300	50	19.17353075
591400	52	19.17377472
591500	45	19.17401864
591600	46	19.17426253
591700	50	19.17450637
591800	48	19.17475017
591900	47	19.17499393
592000	46	19.17523765
592100	47	19.17548133
592200	50	19.17572496
592300	48	19.17596856
592400	49	19.17621212
592500	47	19.17645563
592600	49	19.1766991
592700	48	19.17694253
592800	48	19.17718592
592900	51	19.17742927
593000	44	19.17767258
593100	43	19.17791585
593200	47	19.17815907
593300	47	19.17840226
593400	49	19.1786454
593500	45	19.1788885
593600	48	19.17913157
593700	50	19.17937459
593800	43	19.17961757
593900	47	19.17986051
594000	49	19.18010341
594100	47	19.18034626
594200	50	19.18058908
594300	46	19.18083186
594400	48	19.18107459
594500	49	19.18131728
594600	46	19.18155994
594700	52	19.18180255
594800	45	19.18204512
594900	48	19.18228765
595000	45	19.18253014
595100	46	19.18277259
595200	52	19.183015
595300	51	19.18325737
595400	47	19.1834997
595500	50	19.18374198
595600	50	19.18398423
595700	46	19.18422643
595800	47	19.1844686
595900	52	19.18471072
596000	51	19.18495281
596100	51	19.18519485
596200	48	19.18543685
596300	48	19.18567881
596400	49	19.18592073
596500	44	19.18616261
596600	51	19.18640445
596700	48	19.18664625
596800	52	19.18688801
596900	46	19.18712973
597000	46	19.18737141
597100	45	19.18761304
597200	49	19.18785464
597300	48	19.1880962
597400	47	19.18833771
597500	46	19.18857919
597600	46	19.18882062
597700	47	19.18906202
597800	44	19.18930337
597900	51	19.18954469
598000	48	19.18978596
598100	50	19.19002719
598200	52	19.19026838
598300	47	19.19050954
598400	48	19.19075065
598500	47	19.19099172
598600	48	19.19123275
598700	48	19.19147374
598800	46	19.1917147
598900	46	19.19195561
599000	47	19.19219648
599100	53	19.19243731
599200	48	19.1926781
599300	49	19.19291885
599400	48	19.19315956
599500	53	19.19340023
599600	51	19.19364086
599700	47	19.19388145
599800	48	19.194122
599900	44	19.19436251
600000	50	19.19460298
600100	45	19.1948434
600200	46	19.19508379
600300	47	19.19532414
600400	46	19.19556445
600500	46	19.19580472
600600	45	19.19604495
600700	50	19.19628514
600800	48	19.19652529
600900	45	19.1967654
601000	48	19.19700547
601100	47	19.19724549
601200	51	19.19748548
601300	48	19.19772543
601400	49	19.19796534
601500	46	19.19820521
601600	47	19.19844504
601700	46	19.19868483
601800	49	19.19892458
601900	53	19.19916429
602000	47	19.19940396
602100	44	19.19964359
602200	47	19.19988318
602300	49	19.20012273
602400	48	19.20036224
602500	46	19.20060172
602600	47	19.20084115
602700	47	19.20108054
602800	54	19.20131989
602900	47	19.2015592
603000	48	19.20179848
603100	47	19.20203771
603200	46	19.2022769
603300	48	19.20251606
603400	48	19.20275517
603500	49	19.20299425
603600	51	19.20323328
603700	47	19.20347228
603800	45	19.20371123
603900	48	19.20395015
604000	48	19.20418902
604100	47	19.20442786
604200	49	19.20466666
604300	47	19.20490542
604400	51	19.20514413
604500	44	19.20538281
604600	48	19.20562145
604700	47	19.20586005
604800	49	19.20609861
604900	47	19.20633714
605000	47	19.20657562
605100	45	19.20681406
605200	52	19.20705246
605300	46	19.20729083
605400	46	19.20752915
605500	45	19.20776743
605600	49	19.20800568
605700	49	19.20824389
605800	48	19.20848205
605900	53	19.20872018
606000	46	19.20895827
606100	49	19.20919632
606200	47	19.20943433
606300	48	19.2096723
606400	51	19.20991023
606500	48	19.21014812
606600	46	19.21038597
606700	47	19.21062379
606800	50	19.21086156
606900	49	19.2110993
607000	51	19.21133699
607100	53	19.21157465
607200	50	19.21181227
607300	48	19.21204984
607400	47	19.21228738
607500	50	19.21252488
607600	47	19.21276234
607700	50	19.21299977
607800	48	19.21323715
607900	49	19.21347449
608000	50	19.2137118
608100	49	19.21394906
608200	50	19.21418629
608300	46	19.21442348
608400	51	19.21466063
608500	47	19.21489774
608600	48	19.21513481
608700	47	19.21537184
608800	46	19.21560883
608900	44	19.21584579
609000	46	19.2160827
609100	48	19.21631958
609200	47	19.21655642
609300	48	19.21679321
609400	44	19.21702997
609500	52	19.2172667
609600	47	19.21750338
609700	48	19.21774002
609800	46	19.21797662
609900	47	19.21821319
610000	50	19.21844972
610100	54	19.21868621
610200	46	19.21892265
610300	47	19.21915906
610400	45	19.21939544
610500	50	19.21963177
610600	51	19.21986806
610700	47	19.22010432
610800	49	19.22034054
610900	46	19.22057671
611000	47	19.22081285
611100	48	19.22104896
611200	47	19.22128502
611300	49	19.22152104
611400	48	19.22175703
611500	49	19.22199297
611600	49	19.22222888
611700	49	19.22246475
611800	48	19.22270058
611900	48	19.22293637
612000	46	19.22317213
612100	47	19.22340784
612200	47	19.22364352
612300	46	19.22387916
612400	45	19.22411476
612500	50	19.22435032
612600	47	19.22458584
612700	47	19.22482133
612800	47	19.22505677
612900	46	19.22529218
613000	46	19.22552755
613100	49	19.22576288
613200	46	19.22599817
613300	50	19.22623343
613400	45	19.22646864
613500	49	19.22670382
613600	46	19.22693896
613700	47	19.22717406
613800	47	19.22740912
613900	49	19.22764414
614000	47	19.22787913
614100	48	19.22811408
614200	48	19.22834899
614300	48	19.22858386
614400	47	19.22881869
614500	50	19.22905349
614600	47	19.22928824
614700	47	19.22952296
614800	54	19.22975764
614900	46	19.22999228
615000	48	19.23022688
615100	47	19.23046145
615200	48	19.23069598
615300	48	19.23093047
615400	46	19.23116492
615500	49	19.23139933
615600	49	19.23163371
615700	48	19.23186804
615800	50	19.23210234
615900	47	19.2323366
616000	49	19.23257083
616100	55	19.23280501
616200	47	19.23303916
616300	50	19.23327327
616400	47	19.23350734
616500	44	19.23374137
616600	47	19.23397536
616700	49	19.23420932
616800	46	19.23444324
616900	47	19.23467712
617000	49	19.23491096
617100	51	19.23514477
617200	44	19.23537854
617300	46	19.23561227
617400	49	19.23584596
617500	49	19.23607961
617600	49	19.23631323
617700	49	19.23654681
617800	55	19.23678035
617900	49	19.23701385
618000	46	19.23724731
618100	55	19.23748074
618200	47	19.23771413
618300	46	19.23794748
618400	50	19.23818079
618500	48	19.23841407
618600	52	19.23864731
618700	49	19.23888051
618800	52	19.23911367
618900	50	19.2393468
619000	49	19.23957988
619100	50	19.23981293
619200	51	19.24004595
619300	51	19.24027892
619400	48	19.24051186
619500	47	19.24074476
619600	51	19.24097762
619700	46	19.24121044
619800	55	19.24144323
619900	49	19.24167598
620000	45	19.24190869
620100	46	19.24214136
620200	49	19.242374
620300	47	19.2426066
620400	51	19.24283916
620500	50	19.24307168
620600	46	19.24330417
620700	43	19.24353662
620800	50	19.24376903
620900	45	19.24400141
621000	50	19.24423374
621100	48	19.24446604
621200	46	19.2446983
621300	47	19.24493053
621400	48	19.24516272
621500	48	19.24539487
621600	47	19.24562698
621700	46	19.24585905
621800	44	19.24609109
621900	49	19.24632309
622000	49	19.24655505
622100	49	19.24678698
622200	46	19.24701887
622300	52	19.24725072
622400	46	19.24748253
622500	45	19.24771431
622600	45	19.24794605
622700	48	19.24817775
622800	47	19.24840942
622900	49	19.24864105
623000	47	19.24887264
623100	49	19.24910419
623200	50	19.24933571
623300	48	19.24956719
623400	48	19.24979863
623500	46	19.25003003
623600	47	19.2502614
623700	46	19.25049273
623800	56	19.25072403
623900	50	19.25095528
624000	48	19.2511865
624100	48	19.25141769
624200	47	19.25164883
624300	47	19.25187994
624400	48	19.25211101
624500	47	19.25234205
624600	47	19.25257304
624700	47	19.252804
624800	51	19.25303493
624900	49	19.25326581
625000	48	19.25349666
625100	48	19.25372748
625200	47	19.25395825
625300	47	19.25418899
625400	45	19.25441969
625500	47	19.25465036
625600	45	19.25488099
625700	47	19.25511158
625800	50	19.25534213
625900	49	19.25557265
626000	51	19.25580313
626100	49	19.25603358
626200	48	19.25626398
626300	48	19.25649435
626400	47	19.25672469
626500	48	19.25695498
626600	45	19.25718524
626700	46	19.25741547
626800	50	19.25764565
626900	45	19.2578758
627000	44	19.25810592
627100	50	19.25833599
627200	46	19.25856603
627300	51	19.25879604
627400	47	19.259026
627500	47	19.25925593
627600	51	19.25948583
627700	50	19.25971568
627800	46	19.2599455
627900	49	19.26017529
628000	45	19.26040503
628100	47	19.26063474
628200	46	19.26086442
628300	48	19.26109405
628400	54	19.26132366
628500	46	19.26155322
628600	48	19.26178275
628700	52	19.26201224
628800	52	19.26224169
628900	46	19.26247111
629000	49	19.26270049
629100	46	19.26292984
629200	48	19.26315915
629300	45	19.26338842
629400	52	19.26361765
629500	50	19.26384685
629600	48	19.26407602
629700	50	19.26430514
629800	46	19.26453423
629900	51	19.26476329
630000	47	19.2649923
630100	47	19.26522128
630200	58	19.26545023
630300	45	19.26567914
630400	46	19.26590801
630500	47	19.26613684
630600	44	19.26636564
630700	46	19.26659441
630800	49	19.26682313
630900	49	19.26705183
631000	48	19.26728048
631100	47	19.2675091
631200	49	19.26773768
631300	47	19.26796623
631400	45	19.26819474
631500	49	19.26842321
631600	46	19.26865165
631700	50	19.26888005
631800	51	19.26910841
631900	47	19.26933674
632000	48	19.26956503
632100	48	19.26979329
632200	48	19.27002151
632300	50	19.27024969
632400	48	19.27047784
632500	48	19.27070595
632600	51	19.27093403
632700	50	19.27116207
632800	49	19.27139007
632900	50	19.27161804
633000	47	19.27184597
633100	49	19.27207387
633200	46	19.27230173
633300	49	19.27252955
633400	49	19.27275734
633500	47	19.27298509
633600	50	19.27321281
633700	50	19.27344049
633800	49	19.27366813
633900	47	19.27389574
634000	48	19.27412331
634100	51	19.27435085
634200	50	19.27457835
634300	49	19.27480582
634400	50	19.27503325
634500	44	19.27526064
634600	47	19.275488
634700	47	19.27571532
634800	54	19.2759426
634900	47	19.27616985
635000	48	19.27639707
635100	54	19.27662424
635200	46	19.27685139
635300	45	19.27707849
635400	48	19.27730556
635500	51	19.2775326
635600	46	19.2777596
635700	52	19.27798656
635800	48	19.27821349
635900	46	19.27844038
636000	45	19.27866724
636100	49	19.27889406
